cnpj,razao_social,capital_social,uf,porte,data_inicio_atividade,data_situacao_especial,situacao_especial,motivo_situacao_cadastral,cnae_tipo,cnae_codigo,cnae_descricao
07855453000300,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-10,NA,NA,1,cnae_fiscal,4661300,
07855453000300,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-10,NA,NA,1,cnae_secundario,2330302,Fabricação de artefatos de cimento para uso na construção
07855453000300,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-10,NA,NA,1,cnae_secundario,4120400,Construção de edifícios
07855453000300,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-10,NA,NA,1,cnae_secundario,3314712,Manutenção e reparação de tratores agrícolas
07855453000300,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-10,NA,NA,1,cnae_secundario,3314711,Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária
07855453000491,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-25,NA,NA,0,cnae_fiscal,4661300,
07855453000491,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-25,NA,NA,0,cnae_secundario,3314712,Manutenção e reparação de tratores agrícolas
07855453000491,METROPOLITANA MAQUINAS AGRICOLAS LTDA.,0,TO,5,2015-06-25,NA,NA,0,cnae_secundario,3314711,Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária
07889608000168,JNFC EMPREENDIMENTOS IMOBILIARIOS LTDA,10000,GO,1,2006-03-10,NA,NA,0,cnae_fiscal,4110700,
07891147000168,"INSTITUTO DE APOIO AO DESENVOLVIMENTO SOCIAL, POLITICO E ECONOMICO DE PETROLINA",0,PE,5,2005-11-30,NA,NA,1,cnae_fiscal,9430800,
07891147000168,"INSTITUTO DE APOIO AO DESENVOLVIMENTO SOCIAL, POLITICO E ECONOMICO DE PETROLINA",0,PE,5,2005-11-30,NA,NA,1,cnae_secundario,9499500,Atividades associativas não especificadas anteriormente
07891147000168,"INSTITUTO DE APOIO AO DESENVOLVIMENTO SOCIAL, POLITICO E ECONOMICO DE PETROLINA",0,PE,5,2005-11-30,NA,NA,1,cnae_secundario,9493600,Atividades de organizações associativas ligadas à cultura e à arte
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_fiscal,5911199,
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_secundario,5813100,Edição de revistas
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_secundario,5811500,Edição de livros
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_secundario,5812301,Edição de jornais diários
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_secundario,6391700,Agências de notícias
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_secundario,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
07936895000110,GD AGENCIA DE NOTICIAS E APRESENTADORES DE PROGRAMAS DE TELEVISAO LTDA,2000,PR,1,2006-03-21,NA,NA,0,cnae_secundario,9001999,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
07939337000108,SALVE JORGE COMERCIO DE ROUPAS E ACESSORIOS LTDA,90000,BA,1,2006-04-17,NA,NA,1,cnae_fiscal,4781400,
07939337000108,SALVE JORGE COMERCIO DE ROUPAS E ACESSORIOS LTDA,90000,BA,1,2006-04-17,NA,NA,1,cnae_secundario,4782201,Comércio varejista de calçados
07952322000180,CUTRIM & LIMA ADVOGADOS ASSOCIADOS,92000,MA,5,2006-03-08,NA,NA,0,cnae_fiscal,6911701,
07956403000158,BAR DO ALEMAO DE SAO PAULO - CONSULADO DE ITU LTDA,800000,SP,5,2006-03-14,NA,NA,0,cnae_fiscal,5611201,
07956403000239,BAR DO ALEMAO DE SAO PAULO - CONSULADO DE ITU LTDA,0,SP,5,2013-03-11,NA,NA,1,cnae_fiscal,5611201,
07962437000155,IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA,1200000,PA,3,2006-04-28,NA,NA,0,cnae_fiscal,8531700,
07962437000155,IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA,1200000,PA,3,2006-04-28,NA,NA,0,cnae_secundario,8541400,Educação profissional de nível técnico
07962437000155,IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA,1200000,PA,3,2006-04-28,NA,NA,0,cnae_secundario,8533300,Educação superior - pós-graduação e extensão
07962437000155,IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA,1200000,PA,3,2006-04-28,NA,NA,0,cnae_secundario,8520100,Ensino médio
07962437000155,IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA,1200000,PA,3,2006-04-28,NA,NA,0,cnae_secundario,6810202,Aluguel de imóveis próprios
07962437000155,IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA,1200000,PA,3,2006-04-28,NA,NA,0,cnae_secundario,6810201,Compra e venda de imóveis próprios
07970819000120,NOVAMUND EVENTOS E PRODUCOES LTDA,60000,PE,1,2006-05-03,NA,NA,1,cnae_fiscal,9001999,
07973951000196,CANTO DO GALETO LTDA,0,CE,5,1965-11-04,NA,NA,73,cnae_fiscal,8888888,
07977164000112,TIMBAUBA RECICLAGEM LTDA.,60000,PE,1,2006-05-05,NA,NA,1,cnae_fiscal,4687701,
07977164000112,TIMBAUBA RECICLAGEM LTDA.,60000,PE,1,2006-05-05,NA,NA,1,cnae_secundario,4687703,Comércio atacadista de resíduos e sucatas metálicos
07977164000112,TIMBAUBA RECICLAGEM LTDA.,60000,PE,1,2006-05-05,NA,NA,1,cnae_secundario,4687702,"Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão"
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_fiscal,4511101,
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_secundario,4732600,Comércio varejista de lubrificantes
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
07981543000186,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",300000,PE,5,2006-05-08,NA,NA,0,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
07981543000267,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2007-11-23,NA,NA,1,cnae_fiscal,4520002,
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_fiscal,4511101,
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_secundario,4731800,Comércio varejista de combustíveis para veículos automotores
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
07981543000348,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2008-02-21,NA,NA,0,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_fiscal,4511101,
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_secundario,4732600,Comércio varejista de lubrificantes
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
07981543000429,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2010-08-20,NA,NA,0,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_fiscal,4511101,
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_secundario,4732600,Comércio varejista de lubrificantes
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
07981543000500,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-08-28,NA,NA,1,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_fiscal,4511101,
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_secundario,4732600,Comércio varejista de lubrificantes
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
07981543000690,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2012-11-06,NA,NA,0,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_fiscal,4511101,
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_secundario,4732600,Comércio varejista de lubrificantes
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
07981543000771,"NOVA NEGOCIOS, VEICULOS, PECAS E SERVICOS LTDA.",0,PE,5,2013-12-03,NA,NA,0,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
07981626000175,KANMEL CONSTRUCOES & EMPREENDIMENTOS LTDA -ME,200000,AM,1,2006-05-09,NA,NA,0,cnae_fiscal,4781400,
07981626000175,KANMEL CONSTRUCOES & EMPREENDIMENTOS LTDA -ME,200000,AM,1,2006-05-09,NA,NA,0,cnae_secundario,4120400,Construção de edifícios
08013959000173,INSTITUTO TRABALHO VIVO,0,MA,5,2006-04-28,NA,NA,63,cnae_fiscal,9430800,
08013959000173,INSTITUTO TRABALHO VIVO,0,MA,5,2006-04-28,NA,NA,63,cnae_secundario,9499500,Atividades associativas não especificadas anteriormente
08013959000173,INSTITUTO TRABALHO VIVO,0,MA,5,2006-04-28,NA,NA,63,cnae_secundario,9493600,Atividades de organizações associativas ligadas à cultura e à arte
08013959000173,INSTITUTO TRABALHO VIVO,0,MA,5,2006-04-28,NA,NA,63,cnae_secundario,9609299,Outras atividades de serviços pessoais não especificadas anteriormente
08038854000179,MCA PACK INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,100000,RJ,5,2006-05-22,NA,NA,1,cnae_fiscal,2222600,
08038854000179,MCA PACK INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,100000,RJ,5,2006-05-22,NA,NA,1,cnae_secundario,4686902,Comércio atacadista de embalagens
08060153000136,PINHO BRAVO ADMINISTRADORA DE BENS LTDA,1504000,PR,5,2006-05-30,NA,NA,0,cnae_fiscal,4110700,
08076112000138,NELSON MARQUEZELLI E OUTRO,0,SP,5,2006-06-20,NA,NA,37,cnae_fiscal,131800,
08076791000145,VIDA NOVA EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,450000,GO,5,2006-06-20,NA,NA,0,cnae_fiscal,6810202,
08076791000145,VIDA NOVA EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,450000,GO,5,2006-06-20,NA,NA,0,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
08076791000145,VIDA NOVA EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,450000,GO,5,2006-06-20,NA,NA,0,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
08076791000145,VIDA NOVA EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,450000,GO,5,2006-06-20,NA,NA,0,cnae_secundario,6462000,Holdings de instituições não financeiras
08076791000145,VIDA NOVA EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA,450000,GO,5,2006-06-20,NA,NA,0,cnae_secundario,4110700,Incorporação de empreendimentos imobiliários
08088860000130,SANTA AMELIA EMPREENDIMENTOS E PARTICIPACOES LTDA,11902000,AL,5,2006-06-26,NA,NA,1,cnae_fiscal,6462000,
08088860000130,SANTA AMELIA EMPREENDIMENTOS E PARTICIPACOES LTDA,11902000,AL,5,2006-06-26,NA,NA,1,cnae_secundario,6810201,Compra e venda de imóveis próprios
08113314000102,MR ATACADO DE ALIMENTOS E BEBIDAS LTDA.,300000,PE,1,2006-07-03,NA,NA,63,cnae_fiscal,4639701,
08113314000102,MR ATACADO DE ALIMENTOS E BEBIDAS LTDA.,300000,PE,1,2006-07-03,NA,NA,63,cnae_secundario,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
08113314000102,MR ATACADO DE ALIMENTOS E BEBIDAS LTDA.,300000,PE,1,2006-07-03,NA,NA,63,cnae_secundario,4646002,Comércio atacadista de produtos de higiene pessoal
08113314000102,MR ATACADO DE ALIMENTOS E BEBIDAS LTDA.,300000,PE,1,2006-07-03,NA,NA,63,cnae_secundario,4635402,"Comércio atacadista de cerveja, chope e refrigerante"
08113314000102,MR ATACADO DE ALIMENTOS E BEBIDAS LTDA.,300000,PE,1,2006-07-03,NA,NA,63,cnae_secundario,4649499,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
08178562000131,BOSQUE DE PIPA EMPREENDIMENTOS IMOBILIARIOS E CONSULTORIA ECONOMICA LTDA,1200000,RN,5,2006-07-26,NA,NA,63,cnae_fiscal,4110700,
08178562000131,BOSQUE DE PIPA EMPREENDIMENTOS IMOBILIARIOS E CONSULTORIA ECONOMICA LTDA,1200000,RN,5,2006-07-26,NA,NA,63,cnae_secundario,6810202,Aluguel de imóveis próprios
08178562000131,BOSQUE DE PIPA EMPREENDIMENTOS IMOBILIARIOS E CONSULTORIA ECONOMICA LTDA,1200000,RN,5,2006-07-26,NA,NA,63,cnae_secundario,4120400,Construção de edifícios
08178562000131,BOSQUE DE PIPA EMPREENDIMENTOS IMOBILIARIOS E CONSULTORIA ECONOMICA LTDA,1200000,RN,5,2006-07-26,NA,NA,63,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
08181122000133,COSTA ANDRADE MRM INCORPORADORA 1 LTDA.,186034,BA,5,2006-07-24,NA,NA,0,cnae_fiscal,4110700,
08181548000197,BRITAGEM VALE EUROPEU LTDA,75000,SC,1,2006-07-04,NA,NA,63,cnae_fiscal,810099,
08181548000197,BRITAGEM VALE EUROPEU LTDA,75000,SC,1,2006-07-04,NA,NA,63,cnae_secundario,4744005,Comércio varejista de materiais de construção não especificados anteriormente
08181548000197,BRITAGEM VALE EUROPEU LTDA,75000,SC,1,2006-07-04,NA,NA,63,cnae_secundario,4679604,Comércio atacadista especializado de materiais de construção não especificados anteriormente
08181548000197,BRITAGEM VALE EUROPEU LTDA,75000,SC,1,2006-07-04,NA,NA,63,cnae_secundario,2391501,"Britamento de pedras, exceto associado à extração"
08255205000120,LOGUS ASSESSORIA E CONSULTORIA FINANCEIRA LTDA.,5000,SP,1,2006-08-16,NA,NA,0,cnae_fiscal,7020400,
08255205000120,LOGUS ASSESSORIA E CONSULTORIA FINANCEIRA LTDA.,5000,SP,1,2006-08-16,NA,NA,0,cnae_secundario,6612601,Corretoras de títulos e valores mobiliários
08255205000120,LOGUS ASSESSORIA E CONSULTORIA FINANCEIRA LTDA.,5000,SP,1,2006-08-16,NA,NA,0,cnae_secundario,6612605,Agentes de investimentos em aplicações financeiras
08268373000150,DCT ADMINISTRACAO DE IMOVEIS LTDA,876000,SP,5,2006-08-08,NA,NA,0,cnae_fiscal,4399101,
08268373000150,DCT ADMINISTRACAO DE IMOVEIS LTDA,876000,SP,5,2006-08-08,NA,NA,0,cnae_secundario,4110700,Incorporação de empreendimentos imobiliários
08271521000195,PIPA EMPREENDIMENTOS E INCORPORACOES LTDA,1002000,RN,1,2005-09-23,NA,NA,0,cnae_fiscal,4110700,
08271521000195,PIPA EMPREENDIMENTOS E INCORPORACOES LTDA,1002000,RN,1,2005-09-23,NA,NA,0,cnae_secundario,4120400,Construção de edifícios
08282818000156,ALFA EMPREENDIMENTOS E PARTICIPACOES S.A,17105000,AL,5,2006-08-18,NA,NA,0,cnae_fiscal,6462000,
08282818000156,ALFA EMPREENDIMENTOS E PARTICIPACOES S.A,17105000,AL,5,2006-08-18,NA,NA,0,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
08289434000165,GDP CONSULTORIA LTDA,20000,GO,1,2006-09-12,NA,NA,1,cnae_fiscal,7020400,
08289434000165,GDP CONSULTORIA LTDA,20000,GO,1,2006-09-12,NA,NA,1,cnae_secundario,7711000,Locação de automóveis sem condutor
08289434000165,GDP CONSULTORIA LTDA,20000,GO,1,2006-09-12,NA,NA,1,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
08348793000146,FRANCA COMERCIO E SERVICOS DE INFORMATICA LTDA,20000,CE,1,2006-09-28,NA,NA,0,cnae_fiscal,4751201,
08396338000116,BIOSFERA PROMOCOES E EVENTOS LTDA,10000,SP,1,2006-08-31,NA,NA,1,cnae_fiscal,9001999,
08396338000116,BIOSFERA PROMOCOES E EVENTOS LTDA,10000,SP,1,2006-08-31,NA,NA,1,cnae_secundario,4649407,"Comércio atacadista de filmes, CDs, DVDs, fitas e discos"
08441107000187,MATA VERDE AGRO PECUARIA LTDA,131000,AL,1,1982-01-20,NA,NA,0,cnae_fiscal,151202,
08441107000187,MATA VERDE AGRO PECUARIA LTDA,131000,AL,1,1982-01-20,NA,NA,0,cnae_secundario,151203,"Criação de bovinos, exceto para corte e leite"
08445706000179,MICROLIG - COMERCIO E SERVICOS DE MATERIAL DE INFORMATICA LTDA,10000,MG,1,2006-11-20,NA,NA,1,cnae_fiscal,4751201,
08445706000179,MICROLIG - COMERCIO E SERVICOS DE MATERIAL DE INFORMATICA LTDA,10000,MG,1,2006-11-20,NA,NA,1,cnae_secundario,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
08445706000179,MICROLIG - COMERCIO E SERVICOS DE MATERIAL DE INFORMATICA LTDA,10000,MG,1,2006-11-20,NA,NA,1,cnae_secundario,4761003,Comércio varejista de artigos de papelaria
08445706000179,MICROLIG - COMERCIO E SERVICOS DE MATERIAL DE INFORMATICA LTDA,10000,MG,1,2006-11-20,NA,NA,1,cnae_secundario,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
08466117000177,RECIPACK COMERCIO E INDUSTRIA DE RECICLAGEM LTDA,100000,RJ,1,2006-11-23,NA,NA,1,cnae_fiscal,2229302,
08466117000177,RECIPACK COMERCIO E INDUSTRIA DE RECICLAGEM LTDA,100000,RJ,1,2006-11-23,NA,NA,1,cnae_secundario,3839499,Recuperação de materiais não especificados anteriormente
08501819000144,ESIMIN EMPRESA DE SERVICOS IMOB MICRO E INFOR S/C LTDA,100000,AL,1,1983-03-07,NA,NA,1,cnae_fiscal,7490101,
08512517000171,QUATRO POR QUATRO COMERCIO DE ALIMENTOS LTDA,100000,RN,1,2006-12-06,NA,NA,1,cnae_fiscal,5611201,
08512517000171,QUATRO POR QUATRO COMERCIO DE ALIMENTOS LTDA,100000,RN,1,2006-12-06,NA,NA,1,cnae_secundario,5611204,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento"
08512517000171,QUATRO POR QUATRO COMERCIO DE ALIMENTOS LTDA,100000,RN,1,2006-12-06,NA,NA,1,cnae_secundario,5611203,"Lanchonetes, casas de chá, de sucos e similares"
08516080000144,RADIO CURIMATAU DE NOVA CRUZ LTDA,200,RN,1,1976-01-21,NA,NA,0,cnae_fiscal,6010100,
08519237000195,NORTH BEACH EMPREENDIMENTOS LTDA.,3000000,RN,5,2006-12-06,NA,NA,0,cnae_fiscal,4110700,
08519237000195,NORTH BEACH EMPREENDIMENTOS LTDA.,3000000,RN,5,2006-12-06,NA,NA,0,cnae_secundario,6821802,Corretagem no aluguel de imóveis
08519237000195,NORTH BEACH EMPREENDIMENTOS LTDA.,3000000,RN,5,2006-12-06,NA,NA,0,cnae_secundario,6810202,Aluguel de imóveis próprios
08519237000195,NORTH BEACH EMPREENDIMENTOS LTDA.,3000000,RN,5,2006-12-06,NA,NA,0,cnae_secundario,6821801,Corretagem na compra e venda e avaliação de imóveis
08530540000199,N & D COMERCIO DE GAS LTDA,55000,PA,3,2006-12-18,NA,NA,0,cnae_fiscal,4784900,
08546055000103,AVANTE REFORMA DE PNEUS LTDA,10000,ES,1,2006-12-11,NA,NA,63,cnae_fiscal,4530705,
08546055000103,AVANTE REFORMA DE PNEUS LTDA,10000,ES,1,2006-12-11,NA,NA,63,cnae_secundario,2212900,Reforma de pneumáticos usados
08570293000154,SOARTE SOCIEDADE DE PROMOCOES ARTISTICAS SOC CULT LTDA,0,RN,1,1996-05-14,NA,NA,1,cnae_fiscal,9001999,
08578238000100,CRISPIM LOCACAO DE EQUIPAMENTOS LTDA,50000,RS,1,2007-01-04,NA,NA,1,cnae_fiscal,7719599,
08578238000100,CRISPIM LOCACAO DE EQUIPAMENTOS LTDA,50000,RS,1,2007-01-04,NA,NA,1,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
08578238000100,CRISPIM LOCACAO DE EQUIPAMENTOS LTDA,50000,RS,1,2007-01-04,NA,NA,1,cnae_secundario,810006,"Extração de areia, cascalho ou pedregulho e beneficiamento associado"
08578238000100,CRISPIM LOCACAO DE EQUIPAMENTOS LTDA,50000,RS,1,2007-01-04,NA,NA,1,cnae_secundario,4399199,Serviços especializados para construção não especificados anteriormente
08605463000199,E - EMPRESA SOLUCOES EM TECNOLOGIA LTDA.,50000,RR,1,2007-01-25,NA,NA,1,cnae_fiscal,6204000,
08605463000199,E - EMPRESA SOLUCOES EM TECNOLOGIA LTDA.,50000,RR,1,2007-01-25,NA,NA,1,cnae_secundario,6399200,Outras atividades de prestação de serviços de informação não especificadas anteriormente
08611589000176,BRASDIB DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA,40000,DF,5,2007-01-25,NA,NA,1,cnae_fiscal,4729699,
