cnpj,id_deputado,valor_doado,exportadora,nome_deputado,partido_deputado,uf_deputado,razao_social,capital_social,uf,porte,cnae_tipo,cnae_codigo,cnae_descricao
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,8599604,Treinamento em desenvolvimento profissional e gerencial
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,8230001,"Serviços de organização de feiras, congressos, exposições e festas"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,8219901,Fotocópias
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,8111700,"Serviços combinados para apoio a edifícios, exceto condomínios prediais"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,7733100,Aluguel de máquinas e equipamentos para escritório
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,7719599,"Locação de outros meios de transporte não especificados anteriormente, sem condutor"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,7711000,Locação de automóveis sem condutor
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,5223100,Estacionamento de veículos
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4924800,Transporte escolar
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,5611201,Restaurantes e similares
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4789099,Comércio varejista de outros produtos não especificados anteriormente
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4789005,Comércio varejista de produtos saneantes domissanitários
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4763601,Comércio varejista de brinquedos e artigos recreativos
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4789007,Comércio varejista de equipamentos para escritório
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4744005,Comércio varejista de materiais de construção não especificados anteriormente
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4754703,Comércio varejista de artigos de iluminação
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4754702,Comércio varejista de artigos de colchoaria
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4754701,Comércio varejista de móveis
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4782202,Comércio varejista de artigos de viagem
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4781400,Comércio varejista de artigos do vestuário e acessórios
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4755502,Comercio varejista de artigos de armarinho
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4729699,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4329104,"Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos"
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4399102,Montagem e desmontagem de andaimes e outras estruturas temporárias
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,4292801,Montagem de estruturas metálicas
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,1821100,Serviços de pré-impressão
10629801000174,73433,2300,nao,ARLINDO CHINAGLIA,PT,SP,"CORUJA INTELIGENCIA EM SERVICOS, COMERCIO E LOCACOES LTDA",980000,SP,3,cnae_secundario,8130300,Atividades paisagísticas
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_fiscal,1621800,
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,1610204,Serrarias sem desdobramento de madeira em bruto - Resseragem
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,2071100,"Fabricação de tintas, vernizes, esmaltes e lacas"
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,1610203,Serrarias com desdobramento de madeira em bruto
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,4679604,Comércio atacadista especializado de materiais de construção não especificados anteriormente
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,2599399,Fabricação de outros produtos de metal não especificados anteriormente
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,4744005,Comércio varejista de materiais de construção não especificados anteriormente
14675270000107,73433,200000,nao,ARLINDO CHINAGLIA,PT,SP,EUCATEX INDUSTRIA E COMERCIO LTDA,564405817,SP,5,cnae_secundario,8211300,Serviços combinados de escritório e apoio administrativo
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_fiscal,2412100,
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,4399103,Obras de alvenaria
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,230600,Atividades de apoio à produção florestal
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,162899,Atividades de apoio à pecuária não especificadas anteriormente
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,2449199,Metalurgia de outros metais não ferrosos e suas ligas não especificados anteriormente
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,6920602,Atividades de consultoria e auditoria contábil e tributária
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,810004,Extração de calcário e dolomita e beneficiamento associado
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,3314799,Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,2869100,"Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios"
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,2861500,"Fabricação de máquinas para a indústria metalúrgica, peças e acessórios, exceto máquinas-ferramenta"
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,210108,Produção de carvão vegetal - florestas plantadas
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
18279158000108,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,RIMA INDUSTRIAL S/A,328995478.32,MG,5,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
20559077000103,73433,112.5,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 IARA BERNARDI DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559124000119,73433,2888,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 ELAINE MARIA FERREIRA DA SILVA BRAMBILLA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559130000176,73433,297,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 MARCO AURELIO DE SOUZA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559133000100,73433,7811,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 JOSE ANTONIO BACCHIM DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559143000145,73433,302.85,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 ELISABETH SAHAO DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559144000190,73433,440,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 LUIZ FERNANDO TEIXEIRA FERREIRA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559151000191,73433,3232.5,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 FRANCISCO FRANCA DA SILVA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559200000196,73433,190,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 VALDIR SANT ANNA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559218000198,73433,2245,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 AURIEL BRITO LEAL DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559227000189,73433,140,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 RENATO SIMOES DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559265000131,73433,18880,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 ALEXANDRE ROCHA SANTOS PADILHA GOVERNADOR,0,SP,5,cnae_fiscal,9492800,
20559281000124,73433,337.5,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 LUCIANO BARBOSA DA SILVA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559318000114,73433,20672.52,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 JOAO PAULO RILLO DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559444000179,73433,850,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 MARCOS LOPES MARTINS DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559455000159,73433,2690,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 ANTONIO MENTOR DE MELLO SOBRINHO DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559510000100,73433,37.5,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 ISAC FRANCO DOS REIS DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559554000130,73433,4898,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 LUIZ MARTINO TURCO DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20559575000156,73433,21530,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 MARCIA APARECIDA OVEJANEDA LIA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20560640000163,73433,913.5,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 RICARDO ROSSI MADALENA DEPUTADO ESTADUAL,0,SP,5,cnae_fiscal,9492800,
20592593000130,73433,65805.6,nao,ARLINDO CHINAGLIA,PT,SP,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PT,0,SP,5,cnae_fiscal,9492800,
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_fiscal,4621400,
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,4789002,Comércio varejista de plantas e flores naturais
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,5211701,Armazéns gerais - emissão de warrant
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,1081301,Beneficiamento de café
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,4785799,Comércio varejista de outros artigos usados
20775003000104,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,EXPORTADORA DE CAFE GUAXUPE LTDA,56565170,MG,5,cnae_secundario,4789099,Comércio varejista de outros produtos não especificados anteriormente
28154680000117,73433,137500,sim,ARLINDO CHINAGLIA,PT,SP,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,100000000,ES,5,cnae_fiscal,4621400,
28154680000117,73433,137500,sim,ARLINDO CHINAGLIA,PT,SP,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,100000000,ES,5,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
28154680000117,73433,137500,sim,ARLINDO CHINAGLIA,PT,SP,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,100000000,ES,5,cnae_secundario,5212500,Carga e descarga
28154680000117,73433,137500,sim,ARLINDO CHINAGLIA,PT,SP,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,100000000,ES,5,cnae_secundario,1081301,Beneficiamento de café
28154680000117,73433,137500,sim,ARLINDO CHINAGLIA,PT,SP,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,100000000,ES,5,cnae_secundario,4689399,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
33417445000120,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,MINERACOES BRASILEIRAS REUNIDAS S A MBR,5500000001,MG,5,cnae_fiscal,710301,
33417445000120,73433,100000,sim,ARLINDO CHINAGLIA,PT,SP,MINERACOES BRASILEIRAS REUNIDAS S A MBR,5500000001,MG,5,cnae_secundario,990401,Atividades de apoio à extração de minério de ferro
43932102000581,73433,15000,sim,ARLINDO CHINAGLIA,PT,SP,RENUKA DO BRASIL S.A.,0,SP,5,cnae_fiscal,1931400,
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_fiscal,4292802,
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_secundario,4399199,Serviços especializados para construção não especificados anteriormente
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_secundario,5231102,Atividades do Operador Portuário
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_secundario,7112000,Serviços de engenharia
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_secundario,4299599,Outras obras de engenharia civil não especificadas anteriormente
44023661000108,73433,150000,nao,ARLINDO CHINAGLIA,PT,SP,U T C ENGENHARIA S/A - EM RECUPERACAO JUDICIAL,302234622,SP,5,cnae_secundario,4291000,"Obras portuárias, marítimas e fluviais"
45483450000110,73433,5000,sim,ARLINDO CHINAGLIA,PT,SP,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,0,SP,5,cnae_fiscal,1071600,
45483450000110,73433,5000,sim,ARLINDO CHINAGLIA,PT,SP,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,0,SP,5,cnae_secundario,3513100,Comércio atacadista de energia elétrica
45483450000110,73433,5000,sim,ARLINDO CHINAGLIA,PT,SP,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,0,SP,5,cnae_secundario,113000,Cultivo de cana-de-açúcar
45483450000110,73433,5000,sim,ARLINDO CHINAGLIA,PT,SP,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,0,SP,5,cnae_secundario,1931400,Fabricação de álcool
47080619000117,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,2639882785.34,SP,5,cnae_fiscal,1071600,
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_fiscal,1071600,
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,3314712,Manutenção e reparação de tratores agrícolas
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,3314711,Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,3319800,Manutenção e reparação de equipamentos e produtos não especificados anteriormente
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,3511501,Geração de energia elétrica
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,161099,Atividades de apoio à agricultura não especificadas anteriormente
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,161003,"Serviço de preparação de terreno, cultivo e colheita"
47080619001199,73433,250000,sim,ARLINDO CHINAGLIA,PT,SP,TEREOS ACUCAR E ENERGIA BRASIL S.A.,0,SP,5,cnae_secundario,1931400,Fabricação de álcool
49881147000127,73433,2500,nao,ARLINDO CHINAGLIA,PT,SP,ULTRA RAD SERVICOS RADIOLOGICOS LTDA.,2794834,SP,5,cnae_fiscal,8640205,
49881147000127,73433,2500,nao,ARLINDO CHINAGLIA,PT,SP,ULTRA RAD SERVICOS RADIOLOGICOS LTDA.,2794834,SP,5,cnae_secundario,8640211,Serviços de radioterapia
49881147000127,73433,2500,nao,ARLINDO CHINAGLIA,PT,SP,ULTRA RAD SERVICOS RADIOLOGICOS LTDA.,2794834,SP,5,cnae_secundario,8640204,Serviços de tomografia
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_fiscal,1113502,
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,4789001,"Comércio varejista de suvenires, bijuterias e artesanatos"
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,5611204,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento"
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,1099699,Fabricação de outros produtos alimentícios não especificados anteriormente
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,3319800,Manutenção e reparação de equipamentos e produtos não especificados anteriormente
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,4723700,Comércio varejista de bebidas
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,4635402,"Comércio atacadista de cerveja, chope e refrigerante"
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,4635499,Comércio atacadista de bebidas não especificadas anteriormente
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,4635401,Comércio atacadista de água mineral
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,1122499,Fabricação de outras bebidas não alcoólicas não especificadas anteriormente
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,1122401,Fabricação de refrigerantes
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,1121600,Fabricação de águas envasadas
50221019000136,73433,50000,sim,ARLINDO CHINAGLIA,PT,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2065740792,SP,5,cnae_secundario,1033302,"Fabricação de sucos de frutas, hortaliças e legumes, exceto concentrados"
51466860000156,73433,20000,sim,ARLINDO CHINAGLIA,PT,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_fiscal,1071600,
51466860000156,73433,20000,sim,ARLINDO CHINAGLIA,PT,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,115600,Cultivo de soja
51466860000156,73433,20000,sim,ARLINDO CHINAGLIA,PT,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
