cnpj,id_deputado,valor_doado,exportadora,nome_deputado,partido_deputado,uf_deputado,razao_social,capital_social,uf,porte,cnae_tipo,cnae_codigo,cnae_descricao
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não"
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,1610203,Serrarias com desdobramento de madeira em bruto
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,990401,Atividades de apoio à extração de minério de ferro
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,710302,"Pelotização, sinterização e outros beneficiamentos de minério de ferro"
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,710301,Extração de minério de ferro
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,230600,Atividades de apoio à produção florestal
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210108,Produção de carvão vegetal - florestas plantadas
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210107,Extração de madeira em florestas plantadas
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210106,Cultivo de mudas em viveiros florestais
17469701000177,160600,100000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210101,Cultivo de eucalipto
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_fiscal,1710900,
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,5240101,Operação dos aeroportos e campos de aterrissagem
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,5030102,Navegação de apoio portuário
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,5011401,Transporte marítimo de cabotagem - Carga
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,161001,Serviço de pulverização e controle de pragas agrícolas
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,4671100,Comércio atacadista de madeira e produtos derivados
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,6462000,Holdings de instituições não financeiras
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,6810203,Loteamento de imóveis próprios
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,6810201,Compra e venda de imóveis próprios
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,3514000,Distribuição de energia elétrica
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,3511501,Geração de energia elétrica
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,230600,Atividades de apoio à produção florestal
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,210101,Cultivo de eucalipto
60643228000121,160600,70000,sim,ARTHUR OLIVEIRA MAIA,DEM,BA,FIBRIA CELULOSE S/A,9740777179.59,SP,5,cnae_secundario,210107,Extração de madeira em florestas plantadas
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_fiscal,4530705,
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4647801,Comércio atacadista de artigos de escritório e de papelaria
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4649401,Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4651601,Comércio atacadista de equipamentos de informática
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,7731400,Aluguel de máquinas e equipamentos agrícolas sem operador
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,161099,Atividades de apoio à agricultura não especificadas anteriormente
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4520004,Serviços de alinhamento e balanceamento de veículos automotores
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,7711000,Locação de automóveis sem condutor
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4511101,"Comércio a varejo de automóveis, camionetas e utilitários novos"
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4530701,Comércio por atacado de peças e acessórios novos para veículos automotores
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4530702,Comércio por atacado de pneumáticos e câmaras-de-ar
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças
11485534000171,159237,300,nao,ASSIS CARVALHO,PT,PI,ARO SPORT CENTRO AUTOMOTIVO - EIRELI,100000,PI,3,cnae_secundario,4661300,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_fiscal,2061400,
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,7711000,Locação de automóveis sem condutor
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,6810202,Aluguel de imóveis próprios
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,5211701,Armazéns gerais - emissão de warrant
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,5030102,Navegação de apoio portuário
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,4693100,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,4691500,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,2592602,"Fabricação de produtos de trefilados de metal, exceto padronizados"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,2063100,"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,2062200,Fabricação de produtos de limpeza e polimento
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,2052500,Fabricação de desinfestantes domissanitários
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1742702,Fabricação de absorventes higiênicos
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1742701,Fabricação de fraldas descartáveis
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1099699,Fabricação de outros produtos alimentícios não especificados anteriormente
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1096100,Fabricação de alimentos e pratos prontos
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1064300,"Fabricação de farinha de milho e derivados, exceto óleos de milho"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1033302,"Fabricação de sucos de frutas, hortaliças e legumes, exceto concentrados"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,1033301,"Fabricação de sucos concentrados de frutas, hortaliças e legumes"
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,162899,Atividades de apoio à pecuária não especificadas anteriormente
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,139399,Cultivo de outras plantas de lavoura permanente não especificadas anteriormente
01551272000142,160665,60000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASA INDUSTRIA E COMERCIO LTDA,16478536,PE,5,cnae_secundario,116499,Cultivo de outras oleaginosas de lavoura temporária não especificadas anteriormente
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_fiscal,1071600,
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,6462000,Holdings de instituições não financeiras
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,3511502,Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,3511501,Geração de energia elétrica
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,1931400,Fabricação de álcool
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,161003,"Serviço de preparação de terreno, cultivo e colheita"
02414858000128,160665,20000,sim,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,VALE VERDE EMPREENDIMENTOS AGRICOLAS LTDA EM RECUPERACAO JUDICIAL,169315389,PE,5,cnae_secundario,113000,Cultivo de cana-de-açúcar
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_fiscal,1071600,
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,115600,Cultivo de soja
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,4617600,"Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo"
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,4612500,"Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos"
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,5212500,Carga e descarga
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,161003,"Serviço de preparação de terreno, cultivo e colheita"
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,6462000,Holdings de instituições não financeiras
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,113000,Cultivo de cana-de-açúcar
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,3511501,Geração de energia elétrica
51466860000156,178975,100000,sim,BALEIA ROSSI,MDB,SP,SAO MARTINHO S/A,1696651843.3,SP,5,cnae_secundario,1931400,Fabricação de álcool
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_fiscal,4683400,
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,7120100,Testes e análises técnicas
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,5212500,Carga e descarga
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,7311400,Agências de publicidade
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,7490103,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,8230001,"Serviços de organização de feiras, congressos, exposições e festas"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,7739003,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,161099,Atividades de apoio à agricultura não especificadas anteriormente
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4713004,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4651601,Comércio atacadista de equipamentos de informática
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4646002,Comércio atacadista de produtos de higiene pessoal
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4721102,Padaria e confeitaria com predominância de revenda
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,5611201,Restaurantes e similares
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,5611203,"Lanchonetes, casas de chá, de sucos e similares"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4711302,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4744001,Comércio varejista de ferragens e ferramentas
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4520004,Serviços de alinhamento e balanceamento de veículos automotores
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4520005,"Serviços de lavagem, lubrificação e polimento de veículos automotores"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4520006,Serviços de borracharia para veículos automotores
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4732600,Comércio varejista de lubrificantes
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4731800,Comércio varejista de combustíveis para veículos automotores
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,111302,Cultivo de milho
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,115600,Cultivo de soja
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,116401,Cultivo de amendoim
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,141501,"Produção de sementes certificadas, exceto de forrageiras para pasto"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4661300,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
71320915000122,178975,50000,nao,BALEIA ROSSI,MDB,SP,COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO,0,SP,5,cnae_secundario,4644302,Comércio atacadista de medicamentos e drogas de uso veterinário
17469701000177,141513,61860,sim,BILAC PINTO,DEM,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_fiscal,2423702,
17469701000177,141513,61860,sim,BILAC PINTO,DEM,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
17469701000177,141513,61860,sim,BILAC PINTO,DEM,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,8211300,Serviços combinados de escritório e apoio administrativo
17469701000177,141513,61860,sim,BILAC PINTO,DEM,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
17469701000177,141513,61860,sim,BILAC PINTO,DEM,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,7210000,Pesquisa e desenvolvimento experimental em ciências físicas e naturais
17469701000177,141513,61860,sim,BILAC PINTO,DEM,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
