id,id_req,nome,partido,uf
204416,2198466,Sanderson,PSL,RS
204473,2198465,General Girão,PSL,RN
204355,2198464,Da Vitoria,CIDADANIA,ES
204355,2198463,Da Vitoria,CIDADANIA,ES
66179,2198461,Norma Ayub,DEM,ES
74371,2198460,Rubens Otoni,PT,GO
74371,2198459,Rubens Otoni,PT,GO
204468,2198458,Joenia Wapichana,REDE,RR
178959,2198457,Hiran Gonçalves,PP,RR
160665,2198456,Augusto Coutinho,SOLIDARI,PE
141508,2198455,Mauro Nazif,PSB,RO
141508,2198454,Mauro Nazif,PSB,RO
74784,2198450,Luiza Erundina,PSOL,SP
160575,2198449,Erika Kokay,PT,DF
160575,2198448,Erika Kokay,PT,DF
160575,2198445,Erika Kokay,PT,DF
204352,2198444,Camilo Capiberibe,PSB,AP
204471,2198440,Mara Rocha,PSDB,AC
204471,2198438,Mara Rocha,PSDB,AC
160512,2198437,Aureo Ribeiro,SOLIDARI,RJ
141555,2198435,Vinicius Carvalho,PRB,SP
74161,2198433,Reginaldo Lopes,PT,MG
160512,2198432,Aureo Ribeiro,SOLIDARI,RJ
204451,2198429,Delegado Antônio Furtado,PSL,RJ
76874,2198428,Marcelo Freixo,PSOL,RJ
74655,2198427,Eduardo Barbosa,PSDB,MG
141335,2198426,Beto Faro,PT,PA
141335,2198424,Beto Faro,PT,PA
143632,2198422,Domingos Neto,PSD,CE
108338,2198421,Jaqueline Cassol,PP,RO
178843,2198420,Marx Beltrão,PSD,AL
107283,2198418,Gleisi Hoffmann,PT,PR
107283,2198416,Gleisi Hoffmann,PT,PR
178874,2198415,Sergio Vidigal,PDT,ES
204421,2198413,Edna Henrique,PSDB,PB
204421,2198411,Edna Henrique,PSDB,PB
204506,2198408,Marcos Pereira,PRB,SP
204506,2198406,Marcos Pereira,PRB,SP
160655,2198405,Ricardo Izar,PP,SP
160587,2198404,Fábio Trad,PSD,MS
160559,2198402,Alceu Moreira,MDB,RS
160559,2198400,Alceu Moreira,MDB,RS
74585,2198398,Lincoln Portela,PR,MG
74585,2198396,Lincoln Portela,PR,MG
160559,2198395,Alceu Moreira,MDB,RS
204356,2198394,Amaro Neto,PRB,ES
160559,2198393,Alceu Moreira,MDB,RS
204530,2198392,Rodrigo Agostinho,PSB,SP
160559,2198391,Alceu Moreira,MDB,RS
204530,2198390,Rodrigo Agostinho,PSB,SP
160559,2198389,Alceu Moreira,MDB,RS
160559,2198388,Alceu Moreira,MDB,RS
160575,2198386,Erika Kokay,PT,DF
204503,2198386,Alexandre Padilha,PT,SP
160559,2198385,Alceu Moreira,MDB,RS
73466,2198380,Rubens Bueno,CIDADANIA,PR
178871,2198375,Evair Vieira de Melo,PP,ES
74052,2198370,Bosco Costa,PR,SE
141335,2198370,Beto Faro,PT,PA
141405,2198370,Celso Maldaner,MDB,SC
146307,2198370,Neri Geller,PP,MT
160535,2198370,Marcon,PT,RS
162332,2198370,Luiz Nishimori,PR,PR
178871,2198370,Evair Vieira de Melo,PP,ES
178964,2198370,Heitor Schuch,PSB,RS
178970,2198370,João Daniel,PT,SE
194260,2198370,Nivaldo Albuquerque,PTB,AL
204483,2198370,Vilson da Fetaemg,PSB,MG
204489,2198370,Robério Monteiro,PDT,CE
161550,2198370,Emidinho Madeira,PSB,MG
204395,2198370,Pedro Lupion,DEM,PR
204400,2198370,Aline Sleutjes,PSL,PR
133810,2198370,Marcelo Moraes,PTB,RS
204403,2198370,Marlon Santos,PDT,RS
204510,2198370,Franco Cartafina,PP,MG
204449,2198370,Nelson Barbudo,PSL,MT
204369,2198370,Caroline de Toni,PSL,SC
204370,2198370,Célio Moura,PT,TO
135054,2198370,Cristiano Vale,PR,PA
204471,2198370,Mara Rocha,PSDB,AC
204473,2198370,General Girão,PSL,RN
204474,2198370,Juarez Costa,MDB,MT
204550,2198370,Júnior Mano,PR,CE
160610,2198370,Valmir Assunção,PT,BA
178930,2198370,Evandro Roman,PSD,PR
204503,2198364,Alexandre Padilha,PT,SP
178829,2198353,Capitão Augusto,PR,SP
204422,2198342,Ossesio Silva,PRB,PE
178832,2198342,Leandre,PV,PR
204466,2198342,Tereza Nelma,PSDB,AL
204542,2198342,Denis Bezerra,PSB,CE
90201,2198341,Pedro Augusto Bezerra,PTB,CE
198197,2198340,Greyce Elias,AVANTE,MG
90201,2198339,Pedro Augusto Bezerra,PTB,CE
204488,2198338,Célio Studart,PV,CE
204434,2198337,Dra. Vanda Milani,SOLIDARI,AC
204488,2198336,Célio Studart,PV,CE
204488,2198335,Célio Studart,PV,CE
204488,2198334,Célio Studart,PV,CE
204488,2198332,Célio Studart,PV,CE
204488,2198331,Célio Studart,PV,CE
204488,2198330,Célio Studart,PV,CE
204488,2198329,Célio Studart,PV,CE
204488,2198328,Célio Studart,PV,CE
204366,2198327,Rodrigo Coelho,PSB,SC
204488,2198326,Célio Studart,PV,CE
204488,2198325,Célio Studart,PV,CE
178929,2198322,Diego Garcia,PODE,PR
204488,2198321,Célio Studart,PV,CE
204488,2198320,Célio Studart,PV,CE
204352,2198318,Camilo Capiberibe,PSB,AP
204455,2198317,Luiz Lima,PSL,RJ
194260,2198312,Nivaldo Albuquerque,PTB,AL
204487,2198311,Capitão Wagner,PROS,CE
204487,2198310,Capitão Wagner,PROS,CE
204487,2198309,Capitão Wagner,PROS,CE
204487,2198308,Capitão Wagner,PROS,CE
204514,2198307,Coronel Tadeu,PSL,SP
132504,2198306,Enio Verri,PT,PR
204487,2198301,Capitão Wagner,PROS,CE
204518,2198289,Dr. Frederico,PATRI,MG
160673,2198278,Giovani Cherini,PR,RS
204467,2198261,Professora Rosa Neide,PT,MT
204543,2198246,Luiz Flávio Gomes,PSB,SP
204506,2198242,Marcos Pereira,PRB,SP
204543,2198241,Luiz Flávio Gomes,PSB,SP
178922,2198239,Tadeu Alencar,PSB,PE
178959,2198237,Hiran Gonçalves,PP,RR
73531,2198236,Ivan Valente,PSOL,SP
178930,2198235,Evandro Roman,PSD,PR
204462,2198234,Chris Tonietto,PSL,RJ
204525,2198233,Rosana Valle,PSB,SP
204477,2198233,Felício Laterça,PSL,RJ
204478,2198233,Vinicius Farah,MDB,RJ
178986,2198232,Nilto Tatto,PT,SP
204532,2198231,Vinicius Poit,NOVO,SP
160532,2198230,Eli Corrêa Filho,DEM,SP
160570,2198228,Jerônimo Goergen,PP,RS
204453,2198227,Natália Bonavides,PT,RN
204453,2198226,Natália Bonavides,PT,RN
204453,2198225,Natália Bonavides,PT,RN
178929,2198224,Diego Garcia,PODE,PR
204478,2198223,Vinicius Farah,MDB,RJ
204479,2198222,Nicoletti,PSL,RR
178929,2198221,Diego Garcia,PODE,PR
160559,2198220,Alceu Moreira,MDB,RS
74158,2198218,Mário Heringer,PDT,MG
160559,2198217,Alceu Moreira,MDB,RS
74158,2198216,Mário Heringer,PDT,MG
74158,2198215,Mário Heringer,PDT,MG
74159,2198214,Odair Cunha,PT,MG
74398,2198214,Maria do Rosário,PT,RS
74161,2198214,Reginaldo Lopes,PT,MG
74160,2198214,Patrus Ananias,PT,MG
74371,2198214,Rubens Otoni,PT,GO
141470,2198214,José Guimarães,PT,CE
141488,2198214,Paulo Teixeira,PT,SP
160575,2198214,Erika Kokay,PT,DF
160592,2198214,Zeca Dirceu,PT,PR
160604,2198214,Pedro Uczai,PT,SC
73604,2198214,Rui Falcão,PT,SP
204501,2198214,Alencar Santana Braga,PT,SP
74571,2198214,Nelson Pellegrino,PT,BA
73586,2198211,Júlio Delgado,PSB,MG
160528,2198211,Danilo Cabral,PSB,PE
178922,2198211,Tadeu Alencar,PSB,PE
178927,2198211,Aliel Machado,PSB,PR
204499,2198211,Cássio Andrade,PSB,PA
204394,2198211,Gervásio Maia,PSB,PB
204429,2198211,João H. Campos,PSB,PE
204543,2198211,Luiz Flávio Gomes,PSB,SP
133968,2198210,Paulo Ramos,PDT,RJ
141450,2198209,Hugo Leal,PSD,RJ
204397,2198208,Boca Aberta,PROS,PR
204397,2198207,Boca Aberta,PROS,PR
204397,2198206,Boca Aberta,PROS,PR
204397,2198205,Boca Aberta,PROS,PR
204397,2198204,Boca Aberta,PROS,PR
204397,2198203,Boca Aberta,PROS,PR
204397,2198202,Boca Aberta,PROS,PR
204555,2198201,José Ricardo,PT,AM
90842,2198200,Santini,PTB,RS
178922,2198192,Tadeu Alencar,PSB,PE
204428,2198190,Marília Arraes,PT,PE
74419,2198188,Gonzaga Patriota,PSB,PE
141508,2198188,Mauro Nazif,PSB,RO
160528,2198188,Danilo Cabral,PSB,PE
160511,2198188,Alessandro Molon,PSB,RJ
72442,2198188,Felipe Carreras,PSB,PE
178922,2198188,Tadeu Alencar,PSB,PE
178927,2198188,Aliel Machado,PSB,PR
178931,2198188,Luciano Ducci,PSB,PR
178964,2198188,Heitor Schuch,PSB,RS
204483,2198188,Vilson da Fetaemg,PSB,MG
204352,2198188,Camilo Capiberibe,PSB,AP
204389,2198188,Elias Vaz,PSB,GO
204499,2198188,Cássio Andrade,PSB,PA
204394,2198188,Gervásio Maia,PSB,PB
204366,2198188,Rodrigo Coelho,PSB,SC
204429,2198188,João H. Campos,PSB,PE
204371,2198188,Felipe Rigoni,PSB,ES
204530,2198188,Rodrigo Agostinho,PSB,SP
204542,2198188,Denis Bezerra,PSB,CE
139285,2198188,Lídice da Mata,PSB,BA
204558,2198188,Marcelo Nilo,PSB,BA
204561,2198188,Bira do Pindaré,PSB,MA
206231,2198188,Ted Conti,PSB,ES
204464,2198187,Talíria Petrone,PSOL,RJ
204479,2198186,Nicoletti,PSL,RR
204521,2198185,Abou Anni,PSL,SP
75431,2198182,Maurício Dziedricki,PTB,RS
75431,2198181,Maurício Dziedricki,PTB,RS
75431,2198180,Maurício Dziedricki,PTB,RS
75431,2198179,Maurício Dziedricki,PTB,RS
75431,2198178,Maurício Dziedricki,PTB,RS
72442,2198177,Felipe Carreras,PSB,PE
72442,2198176,Felipe Carreras,PSB,PE
204518,2198175,Dr. Frederico,PATRI,MG
204518,2198174,Dr. Frederico,PATRI,MG
204518,2198173,Dr. Frederico,PATRI,MG
204518,2198171,Dr. Frederico,PATRI,MG
204518,2198169,Dr. Frederico,PATRI,MG
141470,2198168,José Guimarães,PT,CE
204518,2198167,Dr. Frederico,PATRI,MG
141470,2198166,José Guimarães,PT,CE
204517,2198164,Zé Vitor,PR,MG
204517,2198163,Zé Vitor,PR,MG
204505,2198161,Vavá Martins,PRB,PA
204453,2198160,Natália Bonavides,PT,RN
74784,2198159,Luiza Erundina,PSOL,SP
204535,2198159,Sâmia Bomfim,PSOL,SP
146788,2198158,Marcelo Aro,PP,MG
204526,2198156,Luiz Philippe de Orleans e Bragança,PSL,SP
72442,2198155,Felipe Carreras,PSB,PE
204526,2198154,Luiz Philippe de Orleans e Bragança,PSL,SP
178916,2198152,Daniel Coelho,CIDADANIA,PE
204497,2198151,Júnior Ferrari,PSD,PA
72442,2198150,Felipe Carreras,PSB,PE
204548,2198149,Heitor Freire,PSL,CE
204548,2198148,Heitor Freire,PSL,CE
72442,2198147,Felipe Carreras,PSB,PE
204548,2198146,Heitor Freire,PSL,CE
178986,2198145,Nilto Tatto,PT,SP
204412,2198144,Dr. Zacharias Calil,DEM,GO
204511,2198143,David Soares,DEM,SP
178986,2198142,Nilto Tatto,PT,SP
72442,2198139,Felipe Carreras,PSB,PE
204414,2198138,Aroldo Martins,PRB,PR
72442,2198137,Felipe Carreras,PSB,PE
72442,2198136,Felipe Carreras,PSB,PE
204377,2198135,Paula Belmonte,CIDADANIA,DF
204377,2198134,Paula Belmonte,CIDADANIA,DF
204377,2198133,Paula Belmonte,CIDADANIA,DF
204377,2198132,Paula Belmonte,CIDADANIA,DF
204356,2198131,Amaro Neto,PRB,ES
204377,2198130,Paula Belmonte,CIDADANIA,DF
204377,2198129,Paula Belmonte,CIDADANIA,DF
74160,2198128,Patrus Ananias,PT,MG
204515,2198123,André Janones,AVANTE,MG
73943,2198117,Perpétua Almeida,PCdoB,AC
141488,2198117,Paulo Teixeira,PT,SP
160642,2198117,Pastor Eurico,PATRI,PE
76874,2198117,Marcelo Freixo,PSOL,RJ
204572,2198117,Capitão Alberto Neto,PRB,AM
204550,2198115,Júnior Mano,PR,CE
178930,2198114,Evandro Roman,PSD,PR
141488,2198113,Paulo Teixeira,PT,SP
204532,2198112,Vinicius Poit,NOVO,SP
134812,2198111,Edmilson Rodrigues,PSOL,PA
160527,2198110,Aguinaldo Ribeiro,PP,PB
204487,2198109,Capitão Wagner,PROS,CE
204520,2198109,Cabo Junio Amaral,PSL,MG
204373,2198109,Hélio Costa,PRB,SC
68720,2198109,Fábio Henrique,PDT,SE
204416,2198109,Sanderson,PSL,RS
178881,2198109,Aluisio Mendes,PODE,MA
204572,2198109,Capitão Alberto Neto,PRB,AM
90842,2198109,Santini,PTB,RS
74646,2198108,Aécio Neves,PSDB,MG
152610,2198107,Roberto Alves,PRB,SP
204566,2198106,Marreca Filho,PATRI,MA
134812,2198105,Edmilson Rodrigues,PSOL,PA
204434,2198105,Dra. Vanda Milani,SOLIDARI,AC
204435,2198105,Jesus Sérgio,PDT,AC
204555,2198105,José Ricardo,PT,AM
205550,2198104,Jorge Braz,PRB,RJ
178937,2198103,Altineu Côrtes,PR,RJ
178937,2198102,Altineu Côrtes,PR,RJ
204371,2198101,Felipe Rigoni,PSB,ES
74160,2198099,Patrus Ananias,PT,MG
178970,2198099,João Daniel,PT,SE
178986,2198099,Nilto Tatto,PT,SP
160610,2198099,Valmir Assunção,PT,BA
178966,2198098,Geovania de Sá,PSDB,SC
178933,2198097,Sergio Souza,MDB,PR
178966,2198096,Geovania de Sá,PSDB,SC
178966,2198095,Geovania de Sá,PSDB,SC
178832,2198094,Leandre,PV,PR
178969,2198092,Fábio Mitidieri,PSD,SE
204371,2198091,Felipe Rigoni,PSB,ES
204487,2198090,Capitão Wagner,PROS,CE
74160,2198089,Patrus Ananias,PT,MG
204496,2198088,Celso Sabino,PSDB,PA
73531,2198087,Ivan Valente,PSOL,SP
74784,2198087,Luiza Erundina,PSOL,SP
152605,2198087,Glauber Braga,PSOL,RJ
134812,2198087,Edmilson Rodrigues,PSOL,PA
76874,2198087,Marcelo Freixo,PSOL,RJ
204407,2198087,Fernanda Melchionna,PSOL,RS
204509,2198087,Áurea Carolina,PSOL,MG
204464,2198087,Talíria Petrone,PSOL,RJ
73531,2198086,Ivan Valente,PSOL,SP
74784,2198086,Luiza Erundina,PSOL,SP
152605,2198086,Glauber Braga,PSOL,RJ
134812,2198086,Edmilson Rodrigues,PSOL,PA
76874,2198086,Marcelo Freixo,PSOL,RJ
204407,2198086,Fernanda Melchionna,PSOL,RS
204509,2198086,Áurea Carolina,PSOL,MG
204464,2198086,Talíria Petrone,PSOL,RJ
204535,2198086,Sâmia Bomfim,PSOL,SP
73531,2198085,Ivan Valente,PSOL,SP
74784,2198085,Luiza Erundina,PSOL,SP
152605,2198085,Glauber Braga,PSOL,RJ
134812,2198085,Edmilson Rodrigues,PSOL,PA
76874,2198085,Marcelo Freixo,PSOL,RJ
204407,2198085,Fernanda Melchionna,PSOL,RS
204509,2198085,Áurea Carolina,PSOL,MG
204464,2198085,Talíria Petrone,PSOL,RJ
204535,2198085,Sâmia Bomfim,PSOL,SP
132504,2198084,Enio Verri,PT,PR
73531,2198083,Ivan Valente,PSOL,SP
74784,2198083,Luiza Erundina,PSOL,SP
152605,2198083,Glauber Braga,PSOL,RJ
134812,2198083,Edmilson Rodrigues,PSOL,PA
76874,2198083,Marcelo Freixo,PSOL,RJ
204407,2198083,Fernanda Melchionna,PSOL,RS
204509,2198083,Áurea Carolina,PSOL,MG
204464,2198083,Talíria Petrone,PSOL,RJ
178884,2198082,Hildo Rocha,MDB,MA
178884,2198081,Hildo Rocha,MDB,MA
204397,2198080,Boca Aberta,PROS,PR
204397,2198078,Boca Aberta,PROS,PR
204397,2198077,Boca Aberta,PROS,PR
204397,2198076,Boca Aberta,PROS,PR
204397,2198074,Boca Aberta,PROS,PR
204397,2198072,Boca Aberta,PROS,PR
204397,2198071,Boca Aberta,PROS,PR
204397,2198070,Boca Aberta,PROS,PR
74371,2198069,Rubens Otoni,PT,GO
178937,2198069,Altineu Côrtes,PR,RJ
204391,2198069,José Nelto,PODE,GO
198197,2198069,Greyce Elias,AVANTE,MG
204397,2198068,Boca Aberta,PROS,PR
191923,2198067,Flavio Nogueira,PDT,PI
204397,2198066,Boca Aberta,PROS,PR
204397,2198065,Boca Aberta,PROS,PR
74044,2198063,Wilson Santiago,PTB,PB
178962,2198062,Carlos Gomes,PRB,RS
160587,2198060,Fábio Trad,PSD,MS
160587,2198059,Fábio Trad,PSD,MS
160587,2198058,Fábio Trad,PSD,MS
74784,2198057,Luiza Erundina,PSOL,SP
178986,2198057,Nilto Tatto,PT,SP
204541,2198055,Eduardo Bismarck,PDT,CE
134812,2198054,Edmilson Rodrigues,PSOL,PA
204467,2198053,Professora Rosa Neide,PT,MT
204467,2198052,Professora Rosa Neide,PT,MT
204467,2198051,Professora Rosa Neide,PT,MT
73460,2198050,Gustavo Fruet,PDT,PR
204439,2198049,Dr. Leonardo,SOLIDARI,MT
204387,2198048,Sargento Fahur,PSD,PR
204439,2198048,Dr. Leonardo,SOLIDARI,MT
204479,2198048,Nicoletti,PSL,RR
90842,2198048,Santini,PTB,RS
204372,2198047,Julio Cesar Ribeiro,PRB,DF
204487,2198043,Capitão Wagner,PROS,CE
68720,2198043,Fábio Henrique,PDT,SE
204479,2198043,Nicoletti,PSL,RR
178881,2198043,Aluisio Mendes,PODE,MA
90842,2198043,Santini,PTB,RS
73460,2198042,Gustavo Fruet,PDT,PR
133439,2198041,André Figueiredo,PDT,CE
134812,2198040,Edmilson Rodrigues,PSOL,PA
204455,2198037,Luiz Lima,PSL,RJ
204439,2198036,Dr. Leonardo,SOLIDARI,MT
81297,2198034,Dra. Soraya Manato,PSL,ES
81297,2198033,Dra. Soraya Manato,PSL,ES
204441,2198030,Otoni de Paula,PSC,RJ
204557,2198029,Sidney Leite,PSD,AM
194260,2198028,Nivaldo Albuquerque,PTB,AL
141508,2198027,Mauro Nazif,PSB,RO
204434,2198026,Dra. Vanda Milani,SOLIDARI,AC
204435,2198026,Jesus Sérgio,PDT,AC
204370,2198026,Célio Moura,PT,TO
204555,2198026,José Ricardo,PT,AM
204557,2198026,Sidney Leite,PSD,AM
204569,2198026,Delegado Pablo,PSL,AM
204575,2198023,Gil Cutrim,PDT,MA
204389,2198022,Elias Vaz,PSB,GO
204511,2198021,David Soares,DEM,SP
204441,2198020,Otoni de Paula,PSC,RJ
204441,2198019,Otoni de Paula,PSC,RJ
204397,2198017,Boca Aberta,PROS,PR
204397,2198016,Boca Aberta,PROS,PR
204397,2198015,Boca Aberta,PROS,PR
204397,2198014,Boca Aberta,PROS,PR
205476,2198011,Charles Fernandes,PSD,BA
68720,2198008,Fábio Henrique,PDT,SE
178970,2198007,João Daniel,PT,SE
204499,2198006,Cássio Andrade,PSB,PA
204514,2198005,Coronel Tadeu,PSL,SP
204514,2198004,Coronel Tadeu,PSL,SP
204367,2198003,Daniel Freitas,PSL,SC
204377,2198002,Paula Belmonte,CIDADANIA,DF
204506,2198001,Marcos Pereira,PRB,SP
204506,2198000,Marcos Pereira,PRB,SP
204506,2197999,Marcos Pereira,PRB,SP
204506,2197998,Marcos Pereira,PRB,SP
204506,2197997,Marcos Pereira,PRB,SP
204506,2197996,Marcos Pereira,PRB,SP
204506,2197995,Marcos Pereira,PRB,SP
204506,2197994,Marcos Pereira,PRB,SP
204506,2197993,Marcos Pereira,PRB,SP
204506,2197992,Marcos Pereira,PRB,SP
204506,2197991,Marcos Pereira,PRB,SP
204506,2197990,Marcos Pereira,PRB,SP
204499,2197989,Cássio Andrade,PSB,PA
204499,2197988,Cássio Andrade,PSB,PA
204466,2197987,Tereza Nelma,PSDB,AL
74848,2197986,Jandira Feghali,PCdoB,RJ
178896,2197985,Newton Cardoso Jr,MDB,MG
178896,2197984,Newton Cardoso Jr,MDB,MG
178896,2197983,Newton Cardoso Jr,MDB,MG
178896,2197982,Newton Cardoso Jr,MDB,MG
166402,2197981,Magda Mofatto,PR,GO
204372,2197980,Julio Cesar Ribeiro,PRB,DF
171619,2197979,Margarida Salomão,PT,MG
178977,2197978,Eduardo Cury,PSDB,SP
204506,2197977,Marcos Pereira,PRB,SP
204506,2197976,Marcos Pereira,PRB,SP
204473,2197975,General Girão,PSL,RN
178873,2197974,Helder Salomão,PT,ES
160673,2197973,Giovani Cherini,PR,RS
160604,2197972,Pedro Uczai,PT,SC
74398,2197971,Maria do Rosário,PT,RS
74398,2197970,Maria do Rosário,PT,RS
178987,2197969,Orlando Silva,PCdoB,SP
74693,2197968,Rodrigo Maia,DEM,RJ
141450,2197967,Hugo Leal,PSD,RJ
74693,2197966,Rodrigo Maia,DEM,RJ
204429,2197965,João H. Campos,PSB,PE
73433,2197964,Arlindo Chinaglia,PT,SP
73482,2197964,Henrique Fontana,PT,RS
74400,2197964,Paulo Pimenta,PT,RS
74398,2197964,Maria do Rosário,PT,RS
74283,2197964,Vicentinho,PT,SP
74159,2197964,Odair Cunha,PT,MG
74161,2197964,Reginaldo Lopes,PT,MG
74160,2197964,Patrus Ananias,PT,MG
74156,2197964,Leonardo Monteiro,PT,MG
74376,2197964,Vander Loubet,PT,MS
74371,2197964,Rubens Otoni,PT,GO
141335,2197964,Beto Faro,PT,PA
141464,2197964,José Airton Félix Cirilo,PT,CE
141470,2197964,José Guimarães,PT,CE
141488,2197964,Paulo Teixeira,PT,SP
141398,2197964,Carlos Zarattini,PT,SP
160575,2197964,Erika Kokay,PT,DF
160556,2197964,Padre João,PT,MG
159237,2197964,Assis Carvalho,PT,PI
160592,2197964,Zeca Dirceu,PT,PR
160538,2197964,Bohn Gass,PT,RS
160535,2197964,Marcon,PT,RS
160604,2197964,Pedro Uczai,PT,SC
171617,2197964,Paulão,PT,AL
171619,2197964,Margarida Salomão,PT,MG
204480,2197964,Rogério Correia,PT,MG
73604,2197964,Rui Falcão,PT,SP
178866,2197964,Luizianne Lins,PT,CE
178873,2197964,Helder Salomão,PT,ES
178925,2197964,Rejane Dias,PT,PI
132504,2197964,Enio Verri,PT,PR
178970,2197964,João Daniel,PT,SE
178986,2197964,Nilto Tatto,PT,SP
204492,2197964,Paulo Guedes,PT,MG
204495,2197964,Airton Faleiro,PT,PA
204393,2197964,Frei Anastacio Ribeiro,PT,PB
107283,2197964,Gleisi Hoffmann,PT,PR
204501,2197964,Alencar Santana Braga,PT,SP
204503,2197964,Alexandre Padilha,PT,SP
204426,2197964,Carlos Veras,PT,PE
204428,2197964,Marília Arraes,PT,PE
204453,2197964,Natália Bonavides,PT,RN
204370,2197964,Célio Moura,PT,TO
204467,2197964,Professora Rosa Neide,PT,MT
74571,2197964,Nelson Pellegrino,PT,BA
160508,2197964,Afonso Florence,PT,BA
160610,2197964,Valmir Assunção,PT,BA
160569,2197964,Waldenor Pereira,PT,BA
178857,2197964,Jorge Solla,PT,BA
178889,2197964,Zé Carlos,PT,MA
204555,2197964,José Ricardo,PT,AM
204559,2197964,Zé Neto,PT,BA
73701,2197964,Benedita da Silva,PT,RJ
209189,2197964,Joseildo Ramos,PT,BA
188097,2197964,Merlong Solano,PT,PI
160655,2197963,Ricardo Izar,PP,SP
178873,2197962,Helder Salomão,PT,ES
204396,2197961,Vermelho,PSD,PR
160545,2197960,Alexandre Leite,DEM,SP
204533,2197959,Idilvan Alencar,PDT,CE
160545,2197958,Alexandre Leite,DEM,SP
141450,2197957,Hugo Leal,PSD,RJ
74159,2197956,Odair Cunha,PT,MG
73433,2197956,Arlindo Chinaglia,PT,SP
73482,2197956,Henrique Fontana,PT,RS
74400,2197956,Paulo Pimenta,PT,RS
74398,2197956,Maria do Rosário,PT,RS
74283,2197956,Vicentinho,PT,SP
74161,2197956,Reginaldo Lopes,PT,MG
74160,2197956,Patrus Ananias,PT,MG
74156,2197956,Leonardo Monteiro,PT,MG
74376,2197956,Vander Loubet,PT,MS
74371,2197956,Rubens Otoni,PT,GO
141335,2197956,Beto Faro,PT,PA
141464,2197956,José Airton Félix Cirilo,PT,CE
141470,2197956,José Guimarães,PT,CE
141488,2197956,Paulo Teixeira,PT,SP
141398,2197956,Carlos Zarattini,PT,SP
160575,2197956,Erika Kokay,PT,DF
160556,2197956,Padre João,PT,MG
159237,2197956,Assis Carvalho,PT,PI
160592,2197956,Zeca Dirceu,PT,PR
160538,2197956,Bohn Gass,PT,RS
160535,2197956,Marcon,PT,RS
160604,2197956,Pedro Uczai,PT,SC
171617,2197956,Paulão,PT,AL
171619,2197956,Margarida Salomão,PT,MG
204480,2197956,Rogério Correia,PT,MG
73604,2197956,Rui Falcão,PT,SP
178866,2197956,Luizianne Lins,PT,CE
178873,2197956,Helder Salomão,PT,ES
178925,2197956,Rejane Dias,PT,PI
132504,2197956,Enio Verri,PT,PR
178970,2197956,João Daniel,PT,SE
178986,2197956,Nilto Tatto,PT,SP
204492,2197956,Paulo Guedes,PT,MG
204393,2197956,Frei Anastacio Ribeiro,PT,PB
107283,2197956,Gleisi Hoffmann,PT,PR
204503,2197956,Alexandre Padilha,PT,SP
204426,2197956,Carlos Veras,PT,PE
204428,2197956,Marília Arraes,PT,PE
204453,2197956,Natália Bonavides,PT,RN
204370,2197956,Célio Moura,PT,TO
204467,2197956,Professora Rosa Neide,PT,MT
74571,2197956,Nelson Pellegrino,PT,BA
160610,2197956,Valmir Assunção,PT,BA
160569,2197956,Waldenor Pereira,PT,BA
178857,2197956,Jorge Solla,PT,BA
178889,2197956,Zé Carlos,PT,MA
204555,2197956,José Ricardo,PT,AM
204559,2197956,Zé Neto,PT,BA
73701,2197956,Benedita da Silva,PT,RJ
209189,2197956,Joseildo Ramos,PT,BA
188097,2197956,Merlong Solano,PT,PI
160545,2197955,Alexandre Leite,DEM,SP
141552,2197953,Valtenir Pereira,MDB,MT
74159,2197952,Odair Cunha,PT,MG
73433,2197952,Arlindo Chinaglia,PT,SP
73482,2197952,Henrique Fontana,PT,RS
74400,2197952,Paulo Pimenta,PT,RS
74398,2197952,Maria do Rosário,PT,RS
74283,2197952,Vicentinho,PT,SP
74161,2197952,Reginaldo Lopes,PT,MG
74160,2197952,Patrus Ananias,PT,MG
74156,2197952,Leonardo Monteiro,PT,MG
74376,2197952,Vander Loubet,PT,MS
74371,2197952,Rubens Otoni,PT,GO
141335,2197952,Beto Faro,PT,PA
141464,2197952,José Airton Félix Cirilo,PT,CE
141470,2197952,José Guimarães,PT,CE
141488,2197952,Paulo Teixeira,PT,SP
141398,2197952,Carlos Zarattini,PT,SP
160575,2197952,Erika Kokay,PT,DF
160556,2197952,Padre João,PT,MG
159237,2197952,Assis Carvalho,PT,PI
160592,2197952,Zeca Dirceu,PT,PR
160538,2197952,Bohn Gass,PT,RS
160535,2197952,Marcon,PT,RS
160604,2197952,Pedro Uczai,PT,SC
171617,2197952,Paulão,PT,AL
171619,2197952,Margarida Salomão,PT,MG
204480,2197952,Rogério Correia,PT,MG
73604,2197952,Rui Falcão,PT,SP
178866,2197952,Luizianne Lins,PT,CE
178873,2197952,Helder Salomão,PT,ES
178925,2197952,Rejane Dias,PT,PI
132504,2197952,Enio Verri,PT,PR
178970,2197952,João Daniel,PT,SE
178986,2197952,Nilto Tatto,PT,SP
204492,2197952,Paulo Guedes,PT,MG
204495,2197952,Airton Faleiro,PT,PA
204393,2197952,Frei Anastacio Ribeiro,PT,PB
107283,2197952,Gleisi Hoffmann,PT,PR
204501,2197952,Alencar Santana Braga,PT,SP
204503,2197952,Alexandre Padilha,PT,SP
204426,2197952,Carlos Veras,PT,PE
204428,2197952,Marília Arraes,PT,PE
204453,2197952,Natália Bonavides,PT,RN
204370,2197952,Célio Moura,PT,TO
