id_comissao_voz,id_parlamentar_voz,id_periodo,cargo,situacao,data_inicio,data_fim,is_membro_atual
12001,1204434,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12001,1141391,6c89ac52df869af1a2a0aca703c518a3,Suplente,Suplente,2019-03-11,2020-02-03,FALSE
12001,1205863,d14666bdf84f5d2f2ae34743b5f4e47d,Titular,Titular,2019-03-12,2019-07-09,FALSE
12001,1143632,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1160599,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204482,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204489,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204570,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204574,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204399,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1133810,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204449,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204414,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1197438,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204396,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204471,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1204403,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1136811,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,174305,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1141411,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1160632,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1160570,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1160645,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1160758,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1178930,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12001,1198197,fa5fd32f6ec11b5c5fc8fd15455ba953,Suplente,Suplente,2019-03-12,2019-03-21,FALSE
12001,1204469,89f0945f7400fd4b8a1a4ac8aed853a8,Suplente,Suplente,2019-03-12,2019-06-11,FALSE
12001,1207309,d14666bdf84f5d2f2ae34743b5f4e47d,Suplente,Suplente,2019-03-12,2019-07-09,FALSE
12001,1178948,9089eff0083e8ca70d100d76bc65e10f,Suplente,Suplente,2019-03-12,2019-08-20,FALSE
12001,1160527,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204435,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204357,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1116379,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204369,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204532,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204475,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204549,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1178934,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204351,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204360,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204406,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204413,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1109429,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204404,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1204440,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1178833,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1160588,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,1178835,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12001,166828,7852c15100a31654fa496daf67f188ea,Presidente,Titular,2019-03-13,2021-03-10,FALSE
12001,1146307,7852c15100a31654fa496daf67f188ea,Primeiro Vice-presidente,Titular,2019-03-13,2021-03-10,FALSE
12001,1162332,7852c15100a31654fa496daf67f188ea,Segundo Vice-presidente,Titular,2019-03-13,2021-03-10,FALSE
12001,1204386,7852c15100a31654fa496daf67f188ea,Terceiro Vice-presidente,Titular,2019-03-13,2021-03-10,FALSE
12001,166179,bf948c409d95ed0f0b00e895d59ff077,Titular,Titular,2019-03-13,2019-03-15,FALSE
12001,1141552,a3027a995d8773034c526494b777e901,Titular,Titular,2019-03-13,2019-06-29,FALSE
12001,1204436,642057a4717f1ca28385996b746ed279,Titular,Titular,2019-03-13,2019-11-12,FALSE
12001,1204483,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1161550,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1204393,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1204510,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1204474,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1204395,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1178871,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1160651,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1178954,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1141335,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1160535,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1178964,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1160610,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1178889,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,174052,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1178970,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1178909,8adea5c589bcf0f73457e74fd05393f2,Suplente,Suplente,2019-03-13,2019-03-19,FALSE
12001,1204530,497ebde3cab55d4207866b1515d58109,Suplente,Suplente,2019-03-13,2019-09-25,FALSE
12001,1204438,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204495,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204527,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204550,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204561,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204566,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204426,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204370,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1178933,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1178993,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1178929,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1178931,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1178952,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,174317,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1166402,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1178953,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1160538,98dab2b4b400e5327407217229ff18db,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
12001,1204567,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12001,1204367,dc081fc6eb7defdb7ab2c6963d61005c,Suplente,Suplente,2019-03-19,2019-08-20,FALSE
12001,1204515,a355b25d980e83a118389e57c81a572c,Suplente,Suplente,2019-03-21,2019-04-03,FALSE
12001,1194260,910dcb04411f905c48cf65ab30ac75f6,Titular,Titular,2019-04-03,2020-02-03,FALSE
12001,190842,20f1a05c55fe43ae909af6342e18501e,Suplente,Suplente,2019-04-03,2019-10-21,FALSE
12001,1204537,910dcb04411f905c48cf65ab30ac75f6,Suplente,Suplente,2019-04-03,2020-02-03,FALSE
12001,1141408,721346a8de4e23bb6fabaa3c39206392,Suplente,Suplente,2019-06-11,2020-02-03,FALSE
12001,1205863,796ea779a542cc7680321c14de0dc946,Titular,Titular,2019-08-08,2020-02-03,FALSE
12001,1207309,3bb9ac0004648c4c7c0c54afcf2f678a,Suplente,Suplente,2019-08-12,2020-02-03,FALSE
12001,1211866,73644ba0327947be5db72f1417d5b120,Titular,Titular,2019-09-04,2020-02-03,FALSE
12001,174075,35c35143ab2ce704849d532e0e618bd2,Titular,Titular,2019-11-12,2020-02-03,FALSE
12001,1178860,ec9912ffb2613a9abe1f572ca98bcd9f,Suplente,Suplente,2019-11-19,2020-02-03,FALSE
12001,1178939,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204498,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204575,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1136811,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1141411,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1160632,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1160570,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204399,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1133810,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204414,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1197438,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204449,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1178871,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1178954,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1141401,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1178831,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204437,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204473,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1204538,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1141405,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1160559,aad4f37e9d2912dd98fe2f497f464a95,Titular,Titular,2021-03-09,NA,TRUE
12001,1151208,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,175431,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,192346,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204490,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1108338,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204363,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1121948,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204418,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,181297,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,174212,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,174158,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1178835,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1178948,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1178934,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204351,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204360,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204406,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204413,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1109429,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1178933,aad4f37e9d2912dd98fe2f497f464a95,Suplente,Suplente,2021-03-09,NA,TRUE
12001,1204400,2228dca79fc624e0524fc8ec8f48c190,Presidente,Titular,2021-03-10,NA,TRUE
12001,1204421,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204517,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1160758,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204396,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204471,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1141335,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1160535,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1160610,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1178964,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1178970,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204483,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1161550,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204393,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204510,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,174383,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1205476,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204395,2228dca79fc624e0524fc8ec8f48c190,Titular,Titular,2021-03-10,NA,TRUE
12001,1204385,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204358,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204371,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,190201,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1139285,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1160604,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1160556,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,174352,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204404,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,174317,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1166402,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1178953,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204530,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204426,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204370,2228dca79fc624e0524fc8ec8f48c190,Suplente,Suplente,2021-03-10,NA,TRUE
12001,1204440,81005159964b23173c4393b34dd27811,Suplente,Suplente,2021-03-16,NA,TRUE
12003,1204365,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12003,1178977,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12003,173466,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12003,1141516,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12003,1178961,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12003,1178990,6c89ac52df869af1a2a0aca703c518a3,Titular,Titular,2019-03-11,2020-02-03,FALSE
12003,1204528,5fb66e3603f3aed11d0015e6c190b2f5,Suplente,Suplente,2019-03-11,2019-05-15,FALSE
12003,1178972,6c89ac52df869af1a2a0aca703c518a3,Suplente,Suplente,2019-03-11,2020-02-03,FALSE
12003,1164359,22e9e0529f26c07f83cfc27522e97ec9,Titular,Titular,2019-03-12,2019-04-09,FALSE
12003,1160669,dbddd7c36b4f994f9e05c6557e01ab67,Titular,Titular,2019-03-12,2019-04-16,FALSE
12003,1178953,70ad3ff48d901f2b992e7e12277b6806,Titular,Titular,2019-03-12,2019-04-23,FALSE
12003,1141518,061b7610e172fbb0a03d79b06cb74130,Titular,Titular,2019-03-12,2019-04-25,FALSE
12003,1204576,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1178948,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1193726,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204430,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204537,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204367,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204562,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204479,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,173801,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204418,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1204512,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,174044,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1160510,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,174366,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1146788,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1160527,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1160587,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1178939,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1160642,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1178959,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1178908,2f325756a5442ee9aa2322564372223b,Titular,Titular,2019-03-12,2020-02-03,FALSE
12003,1141408,352401c181965e0992ee7d305cf4ea5b,Suplente,Suplente,2019-03-12,2019-03-19,FALSE
12003,174471,352401c181965e0992ee7d305cf4ea5b,Suplente,Suplente,2019-03-12,2019-03-19,FALSE
12003,1204502,6ac899bf42f025c5f650662387e7881f,Suplente,Suplente,2019-03-12,2019-04-15,FALSE
12003,175431,01ecab8b398748730480d582441f9c95,Suplente,Suplente,2019-03-12,2019-04-17,FALSE
12003,1205865,70ad3ff48d901f2b992e7e12277b6806,Suplente,Suplente,2019-03-12,2019-04-23,FALSE
12003,1160665,061b7610e172fbb0a03d79b06cb74130,Suplente,Suplente,2019-03-12,2019-04-25,FALSE
12003,1204368,f2eccfa1998ab1dfd8d90a0e28228db3,Suplente,Suplente,2019-03-12,2019-05-21,FALSE
12003,1204520,227c20dca0ab60310dd35e33ed2f2f41,Suplente,Suplente,2019-03-12,2019-06-12,FALSE
12003,1204416,9890e9fe71cbccca12669abc4b829a98,Suplente,Suplente,2019-03-12,2019-10-16,FALSE
12003,1204462,9890e9fe71cbccca12669abc4b829a98,Suplente,Suplente,2019-03-12,2019-10-16,FALSE
12003,1178930,dd82bb4aa9a87720e18ec7c259e6ca1d,Suplente,Suplente,2019-03-12,2019-12-10,FALSE
12003,1146307,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,174646,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204392,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204406,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204362,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204363,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204476,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,173696,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204518,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204531,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204442,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1160645,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1178912,2f325756a5442ee9aa2322564372223b,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
12003,1204398,7852c15100a31654fa496daf67f188ea,Presidente,Titular,2019-03-13,2021-03-10,FALSE
12003,174571,ca8692ff6566035ef438c805aa52f0c5,Titular,Titular,2019-03-13,2019-04-09,FALSE
12003,1204550,7fb4f0566975bfcc639b58cea7097afb,Titular,Titular,2019-03-13,2019-04-15,FALSE
12003,1204563,7fb4f0566975bfcc639b58cea7097afb,Titular,Titular,2019-03-13,2019-04-15,FALSE
12003,1204575,777d0143152be415a3e5f92996d9f414,Titular,Titular,2019-03-13,2019-08-08,FALSE
12003,1177282,777d0143152be415a3e5f92996d9f414,Titular,Titular,2019-03-13,2019-08-08,FALSE
12003,1141513,cce48fd801e1ca206210aef43c6b4589,Titular,Titular,2019-03-13,2019-09-10,FALSE
12003,1204543,a22bb3524d168f26a11d9d41333a0466,Titular,Titular,2019-03-13,2019-11-19,FALSE
12003,1160600,931bcf484337505efe3681d2fefbea58,Titular,Titular,2019-03-13,2019-12-10,FALSE
12003,1204429,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204541,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204556,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1179001,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204527,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204438,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204501,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204468,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1204359,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1178929,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1160528,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,1160559,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
12003,173586,98dab2b4b400e5327407217229ff18db,Titular,Titular,2019-03-13,2020-02-03,FALSE
