id_parlamentar_voz,id_partido,id_tema,faltou,partido_liberou,nao_seguiu,seguiu,aderencia
1204473,0,3,46,9,1,30,0.967741935483871
1204562,0,3,10,14,2,60,0.967741935483871
1204374,0,3,8,15,2,61,0.9682539682539683
1204357,0,3,5,17,2,62,0.96875
1204474,0,3,7,15,2,62,0.96875
1204518,0,3,7,15,2,62,0.96875
1204471,0,3,4,17,2,63,0.9692307692307692
1178829,0,3,4,16,2,64,0.9696969696969697
1178910,0,3,4,16,2,64,0.9696969696969697
1204523,0,3,3,17,2,64,0.9696969696969697
1156190,0,3,4,15,2,65,0.9701492537313433
1204387,0,3,2,17,2,65,0.9701492537313433
1204454,0,3,2,17,2,65,0.9701492537313433
1204545,0,3,2,17,2,65,0.9701492537313433
1178983,0,3,4,14,2,66,0.9705882352941176
1178972,0,3,44,6,1,35,0.9722222222222221
1204527,0,3,42,8,1,35,0.9722222222222221
1109429,0,3,39,9,1,37,0.9736842105263157
1178947,0,3,38,10,1,37,0.9736842105263157
1178871,0,3,39,8,1,38,0.9743589743589743
174075,0,3,40,7,1,38,0.9743589743589743
1160588,0,3,34,11,1,40,0.975609756097561
1178956,0,3,33,10,1,42,0.9767441860465115
1204546,0,3,31,12,1,42,0.9767441860465115
1204564,0,3,35,8,1,42,0.9767441860465115
1204504,0,3,34,8,1,43,0.9772727272727273
1141422,0,3,31,10,1,44,0.9777777777777777
1141431,0,3,30,11,1,44,0.9777777777777777
1112437,0,3,26,14,1,45,0.9782608695652173
1160642,0,3,26,12,1,47,0.9791666666666665
1204447,0,3,26,12,1,47,0.9791666666666665
1205863,0,3,14,14,1,47,0.9791666666666665
1204381,0,3,22,15,1,48,0.9795918367346939
174317,0,3,24,13,1,48,0.9795918367346939
1204419,0,3,22,13,1,50,0.9803921568627451
1205865,0,3,26,9,1,50,0.9803921568627451
173891,0,3,21,13,1,51,0.9807692307692306
1160645,0,3,20,13,1,52,0.9811320754716981
1204413,0,3,17,16,1,52,0.9811320754716981
1204421,0,3,19,14,1,52,0.9811320754716981
1178876,0,3,16,16,1,53,0.9814814814814815
174270,0,3,20,12,1,53,0.9814814814814815
1141513,0,3,19,12,1,54,0.9818181818181819
1178930,0,3,20,11,1,54,0.9818181818181819
1204412,0,3,18,13,1,54,0.9818181818181819
1204548,0,3,20,11,1,54,0.9818181818181819
1207176,0,3,4,17,1,54,0.9818181818181819
1178990,0,3,17,13,1,55,0.9821428571428571
1204415,0,3,17,13,1,55,0.9821428571428571
1204477,0,3,16,14,1,55,0.9821428571428571
1136811,0,3,14,15,1,56,0.9824561403508771
1204416,0,3,17,12,1,56,0.9824561403508771
1204497,0,3,12,16,1,57,0.9827586206896551
1204507,0,3,14,14,1,57,0.9827586206896551
1193726,0,3,14,13,1,58,0.9830508474576272
1204395,0,3,14,13,1,58,0.9830508474576272
1204398,0,3,13,14,1,58,0.9830508474576272
1178836,0,3,14,12,1,59,0.9833333333333333
1204544,0,3,11,15,1,59,0.9833333333333333
1178996,0,3,9,16,1,60,0.9836065573770492
1204484,0,3,10,15,1,60,0.9836065573770492
1204399,0,3,7,17,1,61,0.9838709677419355
1204502,0,3,11,13,1,61,0.9838709677419355
1204514,0,3,11,13,1,61,0.9838709677419355
1204516,0,3,9,15,1,61,0.9838709677419355
1204569,0,3,11,13,1,61,0.9838709677419355
1178928,0,3,6,17,1,62,0.9841269841269841
1204365,0,3,6,16,1,63,0.984375
1204411,0,3,10,12,1,63,0.984375
1204565,0,3,8,14,1,63,0.984375
1179001,0,3,5,16,1,64,0.9846153846153847
1204442,0,3,6,15,1,64,0.9846153846153847
1204452,0,3,8,13,1,64,0.9846153846153847
1204458,0,3,8,13,1,64,0.9846153846153847
1204521,0,3,5,16,1,64,0.9846153846153847
1204570,0,3,7,14,1,64,0.9846153846153847
1204490,0,3,5,15,1,65,0.9848484848484849
1204531,0,3,3,17,1,65,0.9848484848484849
1204367,0,3,3,16,1,66,0.9850746268656717
1204369,0,3,2,17,1,66,0.9850746268656717
1204460,0,3,4,15,1,66,0.9850746268656717
1204462,0,3,4,15,1,66,0.9850746268656717
1204528,0,3,3,16,1,66,0.9850746268656717
1196358,0,3,2,16,1,67,0.9852941176470589
1204409,0,3,1,17,1,67,0.9852941176470589
1204455,0,3,2,16,1,67,0.9852941176470589
1204512,0,3,2,16,1,67,0.9852941176470589
1204513,0,3,1,17,1,67,0.9852941176470589
1204351,0,3,2,15,1,68,0.9855072463768118
1204532,0,3,0,17,1,68,0.9855072463768118
181297,0,3,1,16,1,68,0.9855072463768118
1122158,0,3,45,7,0,34,1
1160532,0,3,37,9,0,40,1
1160559,0,3,35,10,0,41,1
1160570,0,3,37,10,0,39,1
1160758,0,3,31,8,0,47,1
1164359,0,3,50,7,0,29,1
1178901,0,3,4,0,0,6,1
1178908,0,3,28,7,0,51,1
1178924,0,3,0,8,0,13,1
1178934,0,3,28,12,0,46,1
1179000,0,3,3,0,0,7,1
1179587,0,3,34,13,0,39,1
1204368,0,3,27,10,0,49,1
1204376,0,3,6,14,0,66,1
1204378,0,3,11,14,0,61,1
1204382,0,3,6,16,0,64,1
1204386,0,3,14,16,0,56,1
1204388,0,3,5,17,0,64,1
1204396,0,3,21,13,0,52,1
1204420,0,3,13,13,0,60,1
1204444,0,3,6,15,0,65,1
1204446,0,3,9,15,0,62,1
1204449,0,3,16,15,0,55,1
1204479,0,3,17,14,0,55,1
1204520,0,3,7,16,0,63,1
1207309,0,3,11,16,0,49,1
173808,0,3,6,4,0,6,1
174319,0,3,4,1,0,8,1
174399,0,3,7,0,0,3,1
174471,0,3,28,8,0,50,1
174478,0,3,76,2,0,8,1
174537,0,3,59,4,0,23,1
174693,0,3,74,2,0,10,1
192346,0,3,35,8,0,43,1
